Date,AMZN US Equity,BNDX US Equity,DAX Index,EURUSD BGN Curncy,GS US Equity,GOOGl US Equity,TSLA US Equity,,,,,,
9/8/19,90.379,58.46,11693.8,1.12,206.9,59.445,15.6673,,,,,,
12/8/19,89.246,58.52,11679.68,1.1214,201.52,58.725,15.2673,,,,,,
13/8/19,91.217,58.67,11750.13,1.1171,204.11,59.837,15.6667,,,,,,
14/8/19,88.148,58.8,11492.66,1.1139,195.56,58.213,14.6413,,,,,,
15/8/19,88.806,59.17,11412.67,1.1107,196.18,58.466,14.376,,,,,,
16/8/19,89.629,59.08,11562.74,1.109,199.42,58.961,14.6627,,,,,,
19/8/19,90.806,58.9,11715.37,1.1078,202.2,60.022,15.122,,,,,,
20/8/19,90.069,58.98,11651.18,1.11,199.98,59.177,15.0573,,,,,,
21/8/19,91.177,58.89,11802.85,1.1085,200.68,59.579,14.722,,,,,,
22/8/19,90.28,58.79,11747.04,1.108,202.42,59.576,14.81,,,,,,
23/8/19,87.481,58.89,11611.51,1.1144,196.2,57.679,14.0933,,,,,,
26/8/19,88.444,58.88,11658.04,1.1102,199.65,58.559,14.3333,,,,,,
27/8/19,88.092,59.06,11730.02,1.109,198.07,58.541,14.272,,,,,,
28/8/19,88.213,59.17,11701.02,1.1078,200.42,58.688,14.3727,,,,,,
29/8/19,89.32,59.16,11838.88,1.1057,203.44,59.712,14.7807,,,,,,
30/8/19,88.815,59.13,11939.28,1.0982,203.91,59.527,15.0407,,,,,,
3/9/19,89.492,59.22,11910.86,1.0974,198.97,58.478,15.0007,,,,,,
4/9/19,90.031,59.03,12025.04,1.1035,201.73,59.114,14.712,,,,,,
5/9/19,92.036,58.81,12126.78,1.1035,207.05,60.61,15.3053,,,,,,
6/9/19,91.676,58.88,12191.73,1.1029,207.21,60.316,15.1633,,,,,,
9/9/19,91.568,58.73,12226.1,1.1048,211.98,60.264,15.4527,,,,,,
10/9/19,91.028,58.47,12268.71,1.1043,215.63,60.285,15.7027,,,,,,
11/9/19,91.15,58.55,12359.07,1.101,216.8,61,16.4733,,,,,,
12/9/19,92.178,58.5,12410.25,1.1065,218.74,61.749,16.3913,,,,,,
13/9/19,91.967,58.16,12468.53,1.1073,219.9,62.002,16.3467,,,,,,
16/9/19,90.392,58.32,12380.31,1.1001,217.22,61.582,16.1873,,,,,,
17/9/19,91.128,58.36,12372.61,1.1073,215.91,61.494,16.3193,,,,,,
18/9/19,90.873,58.55,12389.62,1.103,217.08,61.633,16.2327,,,,,,
19/9/19,91.075,58.53,12457.7,1.1041,215.23,61.938,16.44,,,,,,
20/9/19,89.708,58.66,12468.01,1.1017,213.74,61.492,16.0413,,,,,,
23/9/19,89.265,58.84,12342.33,1.0993,213.46,61.735,16.082,,,,,,
24/9/19,87.081,58.93,12307.15,1.102,207.75,60.917,14.8807,,,,,,
25/9/19,88.417,58.84,12234.18,1.0943,210.03,62.297,15.2467,,,,,,
26/9/19,86.992,58.85,12288.54,1.0921,208.22,62.115,16.1707,,,,,,
27/9/19,86.273,58.88,12380.94,1.094,208.97,61.298,16.142,,,,,,
30/9/19,86.796,58.83,12428.08,1.0899,207.23,61.057,16.058,,,,,,
1/10/19,86.783,58.68,12263.83,1.0933,202.69,60.3,16.3127,,,,,,
2/10/19,85.662,58.68,11925.25,1.0959,198.25,58.896,16.2087,,,,,,
4/10/19,86.983,58.91,12012.81,1.0979,200.8,60.548,15.4287,,,,,,
7/10/19,86.633,58.76,12097.43,1.0971,200.4,60.413,15.848,,,,,,
8/10/19,85.276,58.82,11970.2,1.0957,197.37,59.507,16.0033,,,,,,
9/10/19,86.1,58.81,12094.26,1.0971,196.85,60.12,16.302,,,,,,
10/10/19,86.013,58.54,12164.2,1.1005,199.87,60.474,16.316,,,,,,
11/10/19,86.596,58.32,12511.65,1.1042,204.68,60.786,16.526,,,,,,
14/10/19,86.822,58.46,12486.56,1.1027,205.82,60.889,17.1307,,,,,,
15/10/19,88.369,58.35,12629.79,1.1033,206.46,62.112,17.1927,,,,,,
16/10/19,88.872,58.24,12670.11,1.1072,207.42,62.15,17.3167,,,,,,
17/10/19,89.374,58.38,12654.95,1.1125,206.46,62.64,17.4647,,,,,,
18/10/19,87.876,58.27,12633.6,1.1167,206.52,62.221,17.13,,,,,,
21/10/19,89.283,58.15,12747.96,1.115,209.25,62.214,16.9,,,,,,
22/10/19,88.287,58.29,12754.69,1.1125,209.6,62.06,17.0387,,,,,,
23/10/19,88.109,58.33,12798.19,1.113,211.32,62.882,16.9787,,,,,,
24/10/19,89.039,58.4,12872.1,1.1104,211.05,62.955,19.9787,,,,,,
25/10/19,88.066,58.27,12894.51,1.108,214.23,63.215,21.8753,,,,,,
28/10/19,88.854,58.12,12941.71,1.11,217.75,64.449,21.8473,,,,,,
29/10/19,88.136,58.16,12939.62,1.1112,217.64,63.033,21.0813,,,,,,
30/10/19,89,58.28,12910.23,1.1151,215.81,63.035,21.0007,,,,,,
31/10/19,88.833,58.49,12866.79,1.1152,213.38,62.94,20.9947,,,,,,
1/11/19,89.572,58.32,12961.05,1.1166,217.39,63.613,20.8873,,,,,,
4/11/19,90.233,58.17,13136.28,1.1128,219.87,64.48,21.1647,,,,,,
5/11/19,90.086,58.07,13148.5,1.1075,218.64,64.572,21.148,,,,,,
6/11/19,89.789,58.12,13179.89,1.1066,218.42,64.551,21.772,,,,,,
7/11/19,89.41,57.81,13289.46,1.105,223.29,65.347,22.3693,,,,,,
8/11/19,89.294,57.82,13228.56,1.1018,222.91,65.45,22.476,,,,,,
11/11/19,88.583,57.82,13198.37,1.1033,219.03,64.914,23.006,,,,,,
12/11/19,88.9,57.82,13283.51,1.1009,220.41,64.861,23.3287,,,,,,
13/11/19,87.655,57.95,13230.07,1.1007,219.32,64.809,23.074,,,,,,
14/11/19,87.73,58.07,13180.23,1.1022,219.43,65.458,23.29,,,,,,
15/11/19,86.975,58.05,13241.75,1.1051,220.25,66.677,23.478,,,,,,
18/11/19,87.627,58.03,13207.01,1.1072,219.73,65.992,23.3327,,,,,,
19/11/19,87.64,58.08,13221.12,1.1078,220.04,65.63,23.968,,,,,,
20/11/19,87.277,58.18,13158.14,1.1073,217.91,65.093,23.4813,,,,,,
21/11/19,86.736,58.09,13137.7,1.1059,218.23,65.007,23.6553,,,,,,
22/11/19,87.286,58.17,13163.88,1.1021,220.28,64.684,22.2027,,,,,,
25/11/19,88.692,58.18,13246.45,1.1014,222.75,65.282,22.4227,,,,,,
26/11/19,89.847,58.26,13236.42,1.1021,222.45,65.65,21.928,,,,,,
27/11/19,90.926,58.26,13287.07,1.0999,222.95,65.607,22.086,,,,,,
29/11/19,90.04,58.16,13236.38,1.1018,221.35,65.204,21.996,,,,,,
2/12/19,89.08,57.96,12964.68,1.1079,217.64,64.443,22.3247,,,,,,
3/12/19,88.498,58.14,12989.29,1.1082,212.24,64.737,22.4133,,,,,,
4/12/19,88.035,58.06,13140.57,1.1078,215.94,65.947,22.202,,,,,,
5/12/19,87.024,57.9,13054.8,1.1104,217.14,66.348,22.0247,,,,,,
6/12/19,87.58,57.93,13166.58,1.106,224.61,66.97,22.3927,,,,,,
9/12/19,87.476,57.99,13105.61,1.1064,221.81,67.15,22.6353,,,,,,
10/12/19,86.961,58,13070.72,1.1092,221.88,67.145,23.256,,,,,,
11/12/19,87.436,58.1,13146.74,1.113,221.19,67.213,23.5133,,,,,,
12/12/19,88.017,57.96,13221.64,1.113,226.05,67.425,23.9787,,,,,,
13/12/19,88.047,58.1,13282.72,1.1121,225,67.343,23.8927,,,,,,
16/12/19,88.461,58.07,13407.66,1.1144,228.04,68.035,25.4333,,,,,,
17/12/19,89.533,58.09,13287.83,1.115,231.15,67.745,25.266,,,,,,
18/12/19,89.202,58.04,13222.16,1.1114,230.45,67.596,26.21,,,,,,
19/12/19,89.614,57.92,13211.96,1.1122,229.94,67.822,26.936,,,,,,
20/12/19,89.325,57.97,13318.9,1.1079,228.93,67.561,27.0393,,,,,,
23/12/19,89.65,56.64,13300.98,1.1089,229.09,67.532,27.948,,,,,,
27/12/19,93.49,56.71,13337.11,1.1177,230.66,67.732,28.692,,,,,,
30/12/19,92.345,56.6,13249.01,1.1199,229.8,66.986,27.6467,,,,,,
2/1/20,94.901,56.73,13385.93,1.1172,234.32,68.434,28.684,,,,,,
3/1/20,93.749,56.89,13219.14,1.1161,231.58,68.076,29.534,,,,,,
6/1/20,95.144,56.85,13126.99,1.1197,233.95,69.891,30.1027,,,,,,
7/1/20,95.343,56.81,13226.83,1.1153,235.49,69.756,31.2707,,,,,,
8/1/20,94.599,56.7,13320.18,1.1105,237.76,70.252,32.8093,,,,,,
9/1/20,95.053,56.71,13495.06,1.1106,242.6,70.989,32.0893,,,,,,
10/1/20,94.158,56.81,13483.31,1.1121,242.11,71.448,31.8767,,,,,,
13/1/20,94.565,56.69,13451.52,1.1134,245.21,72.002,34.9907,,,,,,
14/1/20,93.472,56.72,13456.49,1.1128,245.66,71.53,35.8613,,,,,,
15/1/20,93.101,56.84,13432.3,1.115,245.21,71.96,34.5667,,,,,,
16/1/20,93.897,56.84,13429.43,1.1137,249.72,72.508,34.2327,,,,,,
17/1/20,93.236,56.81,13526.13,1.1092,249.46,73.976,34.0333,,,,,,
21/1/20,94.6,56.94,13555.87,1.1082,245.7,74.113,36.48,,,,,,
22/1/20,94.373,57,13515.75,1.1093,247.05,74.209,37.9707,,,,,,
23/1/20,94.229,57.17,13388.42,1.1055,245.58,74.235,38.1467,,,,,,
24/1/20,93.082,57.26,13576.68,1.1025,241.92,73.309,37.6547,,,,,,
27/1/20,91.417,57.5,13204.77,1.1019,238.14,71.587,37.2013,,,,,,
28/1/20,92.663,57.4,13323.69,1.1022,242.58,72.525,37.7933,,,,,,
29/1/20,92.9,57.55,13345,1.101,240.12,72.835,38.7327,,,,,,
30/1/20,93.534,57.57,13157.12,1.1032,244.13,72.713,42.7207,,,,,,
31/1/20,100.436,57.65,12981.97,1.1093,237.75,71.639,43.3713,,,,,,
3/2/20,100.21,57.64,13045.19,1.106,239.01,74.13,52,,,,,,
4/2/20,102.484,57.46,13281.74,1.1044,241.94,72.271,59.1373,,,,,,
5/2/20,101.994,57.37,13478.33,1.0999,244.3,72.303,48.98,,,,,,
6/2/20,102.512,57.37,13574.82,1.0983,241.82,73.799,49.9307,,,,,,
7/2/20,103.964,57.51,13513.81,1.0946,238,73.956,49.8713,,,,,,
10/2/20,106.696,57.59,13494.03,1.0911,237.36,75.433,51.4187,,,,,,
11/2/20,107.54,57.53,13627.84,1.0916,236.46,75.503,51.6253,,,,,,
12/2/20,108,57.51,13749.78,1.0874,238.65,75.932,51.1527,,,,,,
13/2/20,107.494,57.55,13745.43,1.0841,238.35,75.67,53.6,,,,,,
14/2/20,106.744,57.54,13744.21,1.0831,237.08,75.937,53.3353,,,,,,
18/2/20,107.784,57.62,13681.19,1.0792,233.21,75.972,57.2267,,,,,,
19/2/20,108.511,57.66,13789,1.0805,237.33,76.244,61.1613,,,,,,
20/2/20,107.655,57.76,13664,1.0785,232.73,75.85,59.9607,,,,,,
21/2/20,104.798,57.855,13579.33,1.0847,230.62,74.173,60.0667,,,,,,
24/2/20,100.465,57.95,13035.24,1.0854,224.54,70.993,55.586,,,,,,
25/2/20,98.637,58,12790.49,1.0882,217.61,69.316,53.3273,,,,,,
26/2/20,98.98,57.91,12774.88,1.0881,215.78,69.524,51.92,,,,,,
27/2/20,94.215,57.85,12367.46,1.1001,205.69,65.748,45.2667,,,,,,
28/2/20,94.188,57.99,11890.35,1.1026,200.77,66.963,44.5327,,,,,,
2/3/20,97.698,57.9,11857.87,1.1134,209.47,69.316,49.5747,,,,,,
3/3/20,95.45,58.05,11985.39,1.1173,203.43,66.886,49.7007,,,,,,
4/3/20,98.792,58.17,12127.69,1.1136,208.74,69.08,49.9667,,,,,,
5/3/20,96.202,58.17,11944.72,1.1237,198.79,65.738,48.3027,,,,,,
6/3/20,95.054,58.4,11541.87,1.1284,192.85,64.787,46.8987,,,,,,
9/3/20,90.03,58.3,10625.02,1.145,172.81,60.79,40.5333,,,,,,
10/3/20,94.591,57.82,10475.49,1.1281,184.35,63.759,43.022,,,,,,
11/3/20,91.043,58.05,10438.68,1.127,171.89,60.545,42.282,,,,,,
12/3/20,83.831,56.72,9161.13,1.1185,150.68,55.578,37.37,,,,,,
13/3/20,89.25,56.7,9232.08,1.1107,177.17,60.713,36.4413,,,,,,
16/3/20,84.458,56.22,8742.25,1.1183,154.66,53.65,29.6713,,,,,,
17/3/20,90.392,56.25,8939.1,1.0997,158.67,55.903,28.68,,,,,,
18/3/20,91.5,54.96,8441.71,1.0915,140.02,54.56,24.0813,,,,,,
19/3/20,94.047,55,8610.43,1.0692,149.49,55.584,28.5093,,,,,,
20/3/20,92.304,55.31,8928.95,1.0688,138.41,53.411,28.502,,,,,,
23/3/20,95.142,55.44,8741.15,1.0726,134.97,52.707,28.9527,,,,,,
24/3/20,97.005,55.43,9700.57,1.0788,153.6,56.501,33.6667,,,,,,
25/3/20,94.292,55.91,9874.26,1.0882,155.13,55.081,35.95,,,,,,
26/3/20,97.775,56.29,10000.96,1.1032,165.79,58.146,35.2107,,,,,,
27/3/20,95.005,56.44,9632.52,1.1141,158.34,55.513,34.2907,,,,,,
30/3/20,98.198,56.59,9815.97,1.1048,159.62,57.316,33.4753,,,,,,
31/3/20,97.486,56.26,9935.84,1.1031,154.59,58.098,34.9333,,,,,,
1/4/20,95.385,56.12,9544.75,1.0964,145.29,55.105,32.104,,,,,,
2/4/20,95.941,56.26,9570.82,1.0858,149.93,55.852,30.298,,,,,,
3/4/20,95.33,56.15,9525.77,1.0801,146.93,54.635,32.0007,,,,,,
6/4/20,99.88,56.42,10075.17,1.0793,158.23,59.16,34.416,,,,,,
7/4/20,100.58,56.42,10356.7,1.0892,166.02,59.128,36.3633,,,,,,
8/4/20,102.15,56.35,10332.89,1.0858,176.96,60.35,36.5893,,,,,,
9/4/20,102.138,56.57,10564.74,1.093,184.26,60.329,38.2,,,,,,
14/4/20,114.166,56.51,10696.56,1.098,178.23,63.262,47.326,,,,,,
15/4/20,115.384,56.77,10279.76,1.091,178.52,62.865,48.6553,,,,,,
16/4/20,120.41,56.86,10301.54,1.084,177.04,62.872,49.6807,,,,,,
17/4/20,118.75,56.87,10625.78,1.0875,183.49,63.95,50.2593,,,,,,
20/4/20,119.681,56.76,10675.9,1.0862,180.4,63.058,49.7573,,,,,,
21/4/20,116.406,56.79,10249.85,1.0858,173.81,60.608,45.7813,,,,,,
22/4/20,118.175,56.63,10415.03,1.0823,175.98,62.921,48.8073,,,,,,
23/4/20,119.973,56.81,10513.79,1.0777,175.05,63.559,47.042,,,,,,
24/4/20,120.511,57.05,10336.09,1.0823,177,63.83,48.3433,,,,,,
27/4/20,118.8,56.97,10659.99,1.0829,183.54,63.543,53.25,,,,,,
28/4/20,115.704,57.15,10795.63,1.082,187.01,61.629,51.2747,,,,,,
29/4/20,118.636,57.19,11107.74,1.0873,190.03,67.109,53.3673,,,,,,
30/4/20,123.7,57.28,10861.64,1.0955,183.42,67.335,52.1253,,,,,,
4/5/20,115.8,57.22,10466.8,1.0907,176.03,66.145,50.746,,,,,,
5/5/20,115.89,57.24,10729.46,1.084,178.3,67.451,51.214,,,,,,
6/5/20,117.563,57.05,10606.2,1.0795,176.92,67.272,52.172,,,,,,
7/5/20,118.381,57.16,10759.27,1.0834,182.32,68.464,52.0027,,,,,,
8/5/20,118.981,57.14,10904.48,1.0839,185.39,69.217,54.628,,,,,,
11/5/20,120.45,57,10824.99,1.0807,183.16,70.179,54.086,,,,,,
12/5/20,117.848,57.14,10819.5,1.0848,177.21,68.759,53.9607,,,,,,
13/5/20,118.396,57.2,10542.66,1.0818,171.8,67.417,52.7307,,,,,,
14/5/20,119.443,57.22,10337.02,1.0805,174.45,67.843,53.5553,,,,,,
15/5/20,120.489,57.15,10465.17,1.082,171.87,68.653,53.278,,,,,,
18/5/20,121.313,57.11,11058.87,1.0913,181.88,69.259,54.242,,,,,,
19/5/20,122.467,57.18,11075.29,1.0923,177.83,68.72,53.8673,,,,,,
20/5/20,124.897,57.28,11223.71,1.098,181.44,70.458,54.3707,,,,,,
21/5/20,122.337,57.36,11065.93,1.095,180.1,70.338,55.1733,,,,,,
22/5/20,121.844,57.36,11073.87,1.0901,179.93,70.662,54.4587,,,,,,
26/5/20,121.093,57.23,11504.65,1.0982,196.06,71.069,54.5913,,,,,,
27/5/20,120.52,57.33,11657.69,1.1006,209.66,71.014,54.682,,,,,,
28/5/20,120.055,57.38,11781.13,1.1077,201.22,70.912,53.7207,,,,,,
29/5/20,122.119,57.47,11586.85,1.1101,196.49,71.676,55.6667,,,,,,
2/6/20,123.621,57.33,12021.28,1.117,204.14,72.116,58.7707,,,,,,
3/6/20,123.92,57.15,12487.36,1.1233,210.57,71.963,58.864,,,,,,
4/6/20,123.03,57.07,12430.56,1.1338,214.82,70.715,57.6253,,,,,,
5/6/20,124.15,57.13,12847.68,1.1292,217.92,72.001,59.044,,,,,,
8/6/20,126.203,57.25,12819.59,1.1294,220.81,72.402,63.328,,,,,,
9/6/20,130.043,57.26,12617.99,1.134,218.1,72.604,62.7113,,,,,,
10/6/20,132.373,57.37,12530.16,1.1374,213.52,73.235,68.3367,,,,,,
11/6/20,127.898,57.54,11970.29,1.1299,194.13,70.095,64.856,,,,,,
12/6/20,127.251,57.5,11949.28,1.1256,201.78,70.646,62.352,,,,,,
15/6/20,128.634,57.51,11911.35,1.1323,206.31,71.037,66.06,,,,,,
16/6/20,130.764,57.54,12315.66,1.1264,209.59,72.324,65.4753,,,,,,
17/6/20,132.049,57.61,12382.14,1.1244,206.19,72.627,66.1193,,,,,,
18/6/20,132.699,57.64,12281.53,1.1205,203.84,71.706,66.9307,,,,,,
19/6/20,133.751,57.64,12330.76,1.1178,201.63,71.232,66.7267,,,,,,
22/6/20,135.691,57.66,12262.97,1.1261,203.42,72.533,66.288,,,,,,
23/6/20,138.221,57.61,12523.76,1.1308,204.78,73.199,66.7853,,,,,,
24/6/20,136.72,57.71,12093.94,1.1251,198.02,71.635,64.0567,,,,,,
25/6/20,137.729,57.76,12177.87,1.1218,207.1,72.055,65.732,,,,,,
26/6/20,134.644,57.72,12089.39,1.1219,189.19,68.127,63.9827,,,,,,
29/6/20,134.019,57.75,12232.12,1.1242,193.47,69.859,67.29,,,,,,
30/6/20,137.941,57.73,12310.93,1.1234,197.62,70.903,71.9873,,,,,,
1/7/20,143.935,57.55,12260.57,1.1251,197.57,72.1,74.642,,,,,,
2/7/20,144.515,57.64,12608.46,1.1239,197.4,73.497,80.5773,,,,,,
6/7/20,152.852,57.65,12733.45,1.1309,207.36,74.983,91.4387,,,,,,
7/7/20,150.006,57.76,12616.8,1.1274,199.36,74.496,92.6573,,,,,,
8/7/20,154.056,57.72,12494.81,1.133,202.25,75.18,91.0587,,,,,,
9/7/20,159.132,57.86,12489.46,1.1285,196.83,75.933,92.952,,,,,,
10/7/20,160,57.8,12633.71,1.13,205.56,76.951,102.9767,,,,,,
13/7/20,155.2,57.66,12799.97,1.1344,208.88,75.612,99.804,,,,,,
14/7/20,154.2,57.83,12697.36,1.14,214.01,76.043,101.12,,,,,,
15/7/20,150.444,57.785,12930.98,1.1412,216.9,75.844,103.0673,,,,,,
16/7/20,149.995,57.86,12874.97,1.1384,214.67,75.746,100.0427,,,,,,
17/7/20,148.099,57.83,12919.61,1.1428,211.41,75.843,100.056,,,,,,
20/7/20,159.842,57.885,13046.92,1.1448,211.71,78.192,109.5333,,,,,,
21/7/20,156.915,57.94,13171.83,1.1527,212.02,77.796,104.5573,,,,,,
22/7/20,154.996,58.08,13104.25,1.157,206,78.242,106.1553,,,,,,
23/7/20,149.328,58.07,13103.39,1.1596,203.02,75.838,100.8713,,,,,,
24/7/20,150.445,58.04,12838.06,1.1656,201.47,75.411,94.4667,,,,,,
27/7/20,152.761,58.115,12838.66,1.1752,203.02,76.472,102.64,,,,,,
28/7/20,150.017,58.15,12835.28,1.1716,201.62,75.183,98.4327,,,,,,
29/7/20,151.677,58.15,12822.26,1.1792,202.58,76.176,99.9407,,,,,,
30/7/20,152.594,58.27,12379.65,1.1847,199.53,76.919,99.166,,,,,,
31/7/20,158.234,58.23,12313.36,1.1778,197.96,74.398,95.384,,,,,,
3/8/20,155.594,58.17,12646.98,1.1762,199.39,74.138,99,,,,,,
4/8/20,156.942,58.32,12600.87,1.1803,201.64,73.665,99.1333,,,,,,
5/8/20,160.252,58.19,12660.25,1.1863,204.52,73.955,99.0013,,,,,,
6/8/20,161.25,58.26,12591.68,1.1877,204.25,75.248,99.3053,,,,,,
7/8/20,158.373,58.15,12674.88,1.1787,208.27,74.919,96.8473,,,,,,
10/8/20,157.408,58.19,12687.53,1.1738,209.38,74.841,94.5713,,,,,,
11/8/20,154.034,58.03,12946.89,1.174,211.06,74.027,91.626,,,,,,
12/8/20,158.112,58.02,13058.63,1.1784,212.13,75.362,103.6507,,,,,,
13/8/20,158.051,57.87,12993.71,1.1814,208.39,75.833,108.0667,,,,,,
14/8/20,157.401,57.79,12901.34,1.1842,207.97,75.232,110.0473,,,,,,
17/8/20,159.121,57.95,12920.66,1.187,203.07,75.812,122.376,,,,,,
18/8/20,165.624,58.015,12881.76,1.1931,201.31,77.789,125.806,,,,,,
19/8/20,163.024,57.97,12977.33,1.1838,203.02,77.23,125.2353,,,,,,
20/8/20,164.868,58.04,12830,1.186,201.85,78.813,133.4553,,,,,,
21/8/20,164.236,58.05,12764.8,1.1797,202.43,78.779,136.6653,,,,,,
24/8/20,165.373,58.065,13066.54,1.1788,207.34,79.258,134.28,,,,,,
25/8/20,167.325,57.87,13061.62,1.1835,206,80.292,134.8893,,,,,,
26/8/20,172.093,57.89,13190.15,1.183,207.22,82.207,143.5447,,,,,,
27/8/20,170,57.83,13096.36,1.1822,210.15,81.426,149.25,,,,,,
28/8/20,170.09,57.78,13033.2,1.1903,207.71,81.972,147.56,,,,,,
31/8/20,172.548,57.74,12945.38,1.1936,204.87,81.477,166.1067,,,,,,
1/9/20,174.956,57.85,12974.25,1.1912,205.46,82.754,158.35,,,,,,
2/9/20,176.573,58.02,13243.43,1.1855,210.04,85.87,149.1233,,,,,,
3/9/20,168.4,58,13057.77,1.1852,207.56,81.476,135.6667,,,,,,
4/9/20,164.731,57.9,12842.66,1.1838,210.94,79.061,139.44,,,,,,
8/9/20,157.492,57.98,12968.33,1.1778,202.48,76.18,110.07,,,,,,
9/9/20,163.431,57.96,13237.21,1.1803,202.22,77.362,122.0933,,,,,,
10/9/20,158.756,57.97,13208.89,1.1815,200.01,76.303,123.78,,,,,,
11/9/20,155.811,58.07,13202.84,1.1846,200.92,75.788,124.24,,,,,,
14/9/20,155.148,58.085,13193.66,1.1866,201.34,75.441,139.8733,,,,,,
15/9/20,157.807,58.08,13217.67,1.1847,198,76.756,149.92,,,,,,
16/9/20,153.905,58.09,13255.37,1.1816,200.68,75.605,147.2533,,,,,,
17/9/20,150.437,58.135,13208.12,1.1848,194.83,74.352,141.1433,,,,,,
18/9/20,147.746,58.115,13116.25,1.184,194.86,72.554,147.3833,,,,,,
21/9/20,148.023,58.18,12542.44,1.1771,194,71.507,149.7967,,,,,,
22/9/20,156.45,58.155,12594.39,1.1708,191.62,72.991,141.41,,,,,,
23/9/20,149.993,58.11,12642.97,1.166,186.12,70.47,126.7867,,,,,,
24/9/20,150.99,58.11,12606.57,1.1672,195.11,71.143,129.2633,,,,,,
25/9/20,154.757,58.2,12469.2,1.1631,194.95,71.953,135.78,,,,,,
28/9/20,158.703,58.215,12870.87,1.1666,199.07,72.933,140.4,,,,,,
29/9/20,157.244,58.255,12825.82,1.1744,196.79,73.301,139.69,,,,,,
30/9/20,157.437,58.185,12760.73,1.1721,200.97,73.28,143.0033,,,,,,
1/10/20,161.063,58.17,12730.77,1.1748,198.55,74.395,149.3867,,,,,,
2/10/20,156.25,58.205,12689.04,1.1716,199.9,72.78,138.3633,,,,,,
5/10/20,159.96,58.08,12828.31,1.1783,201.8,74.142,141.8933,,,,,,
6/10/20,154.998,58.115,12906.02,1.1734,201.09,72.551,137.9933,,,,,,
7/10/20,159.785,58.075,12928.57,1.1763,203.6,72.957,141.7667,,,,,,
8/10/20,159.528,58.18,13042.21,1.1759,207.98,74.172,141.9733,,,,,,
9/10/20,164.333,58.24,13051.23,1.1826,207.54,75.523,144.6667,,,,,,
12/10/20,172.147,58.25,13138.41,1.1813,214.12,78.23,147.4333,,,,,,
13/10/20,172.182,58.32,13018.99,1.1746,210.81,78.354,148.8833,,,,,,
14/10/20,168.186,58.38,13028.06,1.1746,211.23,78.172,153.7667,,,,,,
15/10/20,166.933,58.43,12703.75,1.1708,208.6,77.774,149.6267,,,,,,
16/10/20,163.636,58.475,12908.99,1.1718,206.21,78.385,146.5567,,,,,,
19/10/20,160.361,58.46,12854.66,1.1769,205.69,76.498,143.61,,,,,,
20/10/20,160.851,58.4,12736.95,1.1822,208.03,77.554,140.6467,,,,,,
21/10/20,159.247,58.29,12557.64,1.1861,202.91,79.3,140.88,,,,,,
22/10/20,158.82,58.21,12543.06,1.1818,205.4,80.333,141.93,,,,,,
23/10/20,160.22,58.27,12645.75,1.186,205.04,81.649,140.21,,,,,,
26/10/20,160.352,58.32,12177.18,1.181,201.14,79.215,140.0933,,,,,,
27/10/20,164.317,58.43,12063.57,1.1796,195.68,79.944,141.56,,,,,,
28/10/20,158.139,58.42,11560.51,1.1746,189.77,75.54,135.34,,,,,,
29/10/20,160.551,58.42,11598.07,1.1674,189.94,77.844,136.9433,,,,,,
30/10/20,151.808,58.34,11556.48,1.1647,189.04,80.806,129.3467,,,,,,
2/11/20,150.224,58.35,11788.28,1.1641,190.2,81.216,133.5033,,,,,,
3/11/20,152.421,58.31,12088.98,1.1715,197.93,82.283,141.3,,,,,,
4/11/20,162.058,58.45,12324.22,1.1726,197.87,87.292,140.3267,,,,,,
5/11/20,166.1,58.46,12568.09,1.1826,202.96,88.125,146.03,,,,,,
6/11/20,165.569,58.42,12480.02,1.1874,201.26,87.987,143.3167,,,,,,
9/11/20,157.187,58.04,13095.97,1.1813,214.93,88.071,140.42,,,,,,
10/11/20,151.751,57.99,13163.11,1.1815,217.47,86.886,136.7867,,,,,,
11/11/20,156.87,58.12,13216.18,1.1777,218.05,87.362,139.0433,,,,,,
12/11/20,155.514,58.24,13052.95,1.1806,214.51,87.141,137.2533,,,,,,
13/11/20,156.441,58.29,13076.72,1.1834,219.08,88.613,136.1667,,,,,,
16/11/20,156.553,58.28,13138.61,1.1852,222.38,88.702,136.03,,,,,,
17/11/20,156.783,58.39,13133.47,1.1862,224.65,88.083,147.2033,,,,,,
18/11/20,155.273,58.38,13201.89,1.1853,224.3,87.032,162.2133,,,,,,
19/11/20,155.851,58.43,13086.16,1.1875,224.57,87.929,166.4233,,,,,,
20/11/20,154.97,58.52,13137.25,1.1857,223.35,86.819,163.2033,,,,,,
23/11/20,154.92,58.48,13126.97,1.1841,228.83,86.378,173.95,,,,,,
24/11/20,155.903,58.44,13292.44,1.1892,237.5,88.195,185.1267,,,,,,
25/11/20,159.254,58.45,13289.8,1.1917,236.54,88.207,191.3333,,,,,,
27/11/20,159.767,58.545,13335.68,1.1963,235.4,89.351,195.2533,,,,,,
30/11/20,158.402,58.52,13291.16,1.1927,230.58,87.72,189.2,,,,,,
1/12/20,161.004,58.28,13382.3,1.2071,232.08,89.768,194.92,,,,,,
2/12/20,160.177,58.29,13313.24,1.2115,237.65,91.249,189.6067,,,,,,
3/12/20,159.337,58.43,13252.86,1.2144,235.47,91.092,197.7933,,,,,,
4/12/20,158.129,58.39,13298.96,1.2121,239.58,91.188,199.68,,,,,,
